Queries,,Model,Article1/Ranking,Article2/Ranking,Article3/Ranking,Article4/Ranking,Article5/Ranking,Article6/Ranking,Article7/Ranking,Article8/Ranking,Article9/Ranking,Article10/Ranking,Article11/Ranking,Article12/Ranking,Article13/Ranking,Article14/Ranking,Article15/Ranking,Article16/Ranking,Article17/Ranking,Article18/Ranking,Article19/Ranking,Article20/Ranking,Article21/Ranking,Article22/Ranking,Article23/Ranking,Article24/Ranking,"Non-parametric (Friedman, Nemenyi)","Non-parametric (Friedman, Nemenyi) (New)"
YotelAir Singapore Changi Airport opens at Jewel Changi Airport.,1,BWE-Agg-Add,0.5863491901464453,0.6207172875833243,0.6037655614865085,0.2522741297470065,0.46288002884502466,0.610300092094903,0.4928915489109047,0.10724296105847905,0.39687014796356807,0.3982027317694868,0.16289802685715604,0.3876956763516934,0.3542814097461154,0.5497138768656771,0.33514820627334746,0.32506755828980616,0.3964147888825286,0.3299444453443343,0.5651475862547078,0.538759007836514,0.4947631522403564,0.6684793501349308,0.3167821487325515,0.5051350704786775,0.3332099222510182,0.24910738519293985
YotelAir Singapore Changi Airport opens at Jewel Changi Airport.,2,BWE-Agg-IDF,0.6235668692845078,0.6035379812833732,0.6670395513779136,0.18683552521512156,0.4990366839744085,0.6176075292662788,0.5055114984782434,0.11060226267174146,0.3768131618722419,0.3913495197310628,0.17444793419280624,0.3814198909414011,0.3405612627042616,0.5082241897638442,0.33579271826300894,0.30955519945951143,0.390942724347516,0.2592645132794629,0.5544027126580654,0.5639473711623634,0.5335257103008679,0.6280009875823533,0.34122581540028524,0.5772168254094975,0.3332099222510182,0.2508879687335651
YotelAir Singapore Changi Airport opens at Jewel Changi Airport.,3,LASER,0.512389919489846,0.6098913156471735,0.6347838361333225,0.5556265282490255,0.5693535641574653,0.46404310136291904,0.3220638605701852,0.6503498266332929,0.11303579870075912,0.14614804197095038,0.5447763576580164,0.14873449605600342,0.11807471712011684,0.6963310705244806,0.10913271220424234,0.0883993666101122,0.5544965684421629,0.5067356924240632,0.6245999968595504,0.5843841311506632,0.46666001603988827,0.4918165365793937,0.5595552830175893,0.4537587857048421,0.3332099222510182,0.2508879687335651
YotelAir Singapore Changi Airport opens at Jewel Changi Airport.,4,LASER-meta,0.7236999727034871,0.6763141323160994,0.5955062280562937,0.6617079980453251,0.6670312065446522,0.8056513814302908,0.825287845612065,0.6772185633594868,0.6634128801989637,0.6835137966906458,0.4884639298184241,0.6659781736155869,0.5244875150078938,0.650833857190564,0.6106086535666867,0.6035667154217619,0.6353303809104055,0.6579535671679626,0.5969046017349654,0.6109023485039039,0.7558401008459521,0.770214966869584,0.5940653979209432,0.735963041763906,0.0003702332469455758,9.292146990132043e-06
YotelAir Singapore Changi Airport opens at Jewel Changi Airport.,5,Ensemble-model,0.5977962472307641,0.6259658619555555,0.6212555131639794,0.41431327645135296,0.5411712128331305,0.6072186278305397,0.5108582852952588,0.3835355537510996,0.3629159221712995,0.37952992228036997,0.34351377975301944,0.37159205475313517,0.3161298646889351,0.6070555439212916,0.32341016340084316,0.30823849445996704,0.4904806454739384,0.4372172886673639,0.5874973244594583,0.5707505015691161,0.5449141911524233,0.6300689905036663,0.44840597411932565,0.5475306967384912,0,0.24910738519293985
Restaurant chain Kenny Rogers Roasters closes its last outlet at Great World City. It made a return at JEM in October.,0,Title,"(14500, 'en')","(465, 'ms')","(1973, 'ta')","(1456, 'ta')","(15652, 'zh')","(110770, 'en')","(42945, 'zh')","(21306, 'zh')","(11282, 'zh')","(306, 'ms')","(21708, 'zh')","(31795, 'zh')","(2636, 'ta')","(64954, 'en')","(369, 'ms')","(8987, 'ta')","(176, 'ms')","(764, 'ms')","(72186, 'en')","(0, 'ms')","(7038, 'ta')","(1363, 'ta')","(78785, 'en')","(8368, 'en')",p=0.000003,p=0.000000
Restaurant chain Kenny Rogers Roasters closes its last outlet at Great World City. It made a return at JEM in October.,1,BWE-Agg-Add,0.6445343799595425,0.4482001764537499,0.5602656589871632,0.5811876125507955,0.2544132888401911,0.5941358581957077,0.22821083861045122,0.17273029239212365,0.3066360593838418,0.1542645631414279,0.1586386186960465,0.2834537539437574,0.497202087398729,0.5406131491059115,0.38465167427099384,0.46707487982055795,0.29210362065859685,0.3315307166821724,0.6388350002275551,0.23057928704044478,0.5172390589404164,0.44570279662136053,0.47708362382212105,0.5355228072872624,0.5233567792202357,0.19692287542856823
Restaurant chain Kenny Rogers Roasters closes its last outlet at Great World City. It made a return at JEM in October.,2,BWE-Agg-IDF,0.6070316190845213,0.4380249707666615,0.5550005738265366,0.5795740326014276,0.2775464261010921,0.5671586619302634,0.22136997773836709,0.13105460164363036,0.30373940054635673,0.15236592287594808,0.14270027623553255,0.28889103561390334,0.4997572339066543,0.47244716422229394,0.34127319044824866,0.46836421700651076,0.2677644587164226,0.30844784933665526,0.5970247133308378,0.1779775100296176,0.5049415627893211,0.4437359295252936,0.44521220217890756,0.4858083677702549,0.019275177358890314,0.004249325700478805
Restaurant chain Kenny Rogers Roasters closes its last outlet at Great World City. It made a return at JEM in October.,3,LASER,0.5754154720944805,0.6827515379699044,0.6188768270871668,0.16381400072717622,0.5997007172247576,0.5350771550274662,0.5752016617851371,0.5916960749420831,0.6438438905412035,0.5844196427214793,0.5390728087532928,0.6158049721214791,0.6073726040418969,0.5789370022069483,0.691035675756163,0.2223137229667198,0.7016674262470978,0.6706604009453201,0.5959349197095666,0.6480057591360726,0.22351715603278324,0.1835353621832651,0.5376269497902494,0.5998407644920369,0.4231760361943973,0.16570199877317549
Restaurant chain Kenny Rogers Roasters closes its last outlet at Great World City. It made a return at JEM in October.,4,LASER-meta,0.663265642261002,0.4358883812757681,0.6451182939693226,0.5870627098721433,0.5743927478899509,0.6521496871135524,0.6167952763840183,0.6350296070295967,0.5875639742355436,0.5389709187532681,0.6010013351960287,0.6465957521503154,0.6368620234154151,0.6608129389176861,0.6523384341541637,0.5799315940943655,0.6316504430482714,0.5712749089876836,0.5465081709580509,0.5286217023478008,0.5577449077298079,0.6019322993835053,0.6714531558228352,0.5947844541828251,0.034192007226476646,0.002180902101086693
Restaurant chain Kenny Rogers Roasters closes its last outlet at Great World City. It made a return at JEM in October.,5,Ensemble-model,0.6218744689317695,0.5138074301533317,0.5938852893429764,0.45812768903817436,0.42485623196261685,0.5840033028690373,0.4082271704635585,0.38345780190181644,0.46275229741259705,0.3589832254622769,0.35795800317408666,0.4559409879195957,0.5583689416958748,0.5654273267480772,0.5225975450085867,0.4172250639796943,0.47811608494554847,0.47678066628947874,0.6009914052667215,0.4061579164512365,0.43618658539928934,0.39887855121801674,0.5290867959969832,0.5587217103282457,0,0.6309448979966908
A new tourism development will be built in Jurong Lake District by 2026. Mandai will be revamped and Sentosa will award grants for operators.,0,Title,"(2165, 'zh')","(326, 'ms')","(10792, 'ta')","(868, 'ms')","(646, 'ms')","(75003, 'en')","(114802, 'en')","(13289, 'zh')","(26946, 'en')","(37707, 'en')","(4544, 'ta')","(3081, 'zh')","(2081, 'ta')","(9866, 'ta')","(68355, 'en')","(5609, 'ta')","(3609, 'ta')","(24605, 'zh')","(108126, 'en')","(75, 'ms')","(48257, 'zh')","(12, 'ms')","(638, 'ms')","(4873, 'zh')",p=0.002708,p=0.001741
A new tourism development will be built in Jurong Lake District by 2026. Mandai will be revamped and Sentosa will award grants for operators.,1,BWE-Agg-Add,0.5018690919597523,0.4760203599510668,0.4373232439212174,0.4318503469433915,0.2483623787268156,0.5975377289978898,0.5864477015234694,0.4777441922208109,0.6619192427196043,0.46889880016621377,0.4578068232623197,0.4386478424804606,0.47538176656263,0.427369519170846,0.5706344499530774,0.4398472491498382,0.4676864396981062,0.4257264241482512,0.6281813147639765,0.43103121892234914,0.3951124698594915,0.5185676890290125,0.4726567563416694,0.48189850407031903,0.27432122130793124,0.1639660240955567
A new tourism development will be built in Jurong Lake District by 2026. Mandai will be revamped and Sentosa will award grants for operators.,2,BWE-Agg-IDF,0.5082906802065212,0.4856050048073392,0.40693647203602934,0.4466489322031038,0.2633216942986584,0.5400047318943139,0.5533211152630267,0.474975682700087,0.6554749086270166,0.43887750096202155,0.44511574190202857,0.4635105149673165,0.4797695992052806,0.4141453816501417,0.5604460506340081,0.4402992024133289,0.43241413376240173,0.39680084884394734,0.6103353778919821,0.4213091359914943,0.33896008846030906,0.5361413243354289,0.48962380843680325,0.49036373700817104,0.07398497767125149,0.04613530048368941
A new tourism development will be built in Jurong Lake District by 2026. Mandai will be revamped and Sentosa will award grants for operators.,3,LASER,0.6470858941815744,0.7212950326016101,0.20937684070116555,0.7055916545848618,0.7027696471748717,0.7180444888134195,0.3135106310265535,0.6521510215113433,0.44277432186291066,0.3615448578683268,0.21656634359875646,0.7103957270806847,0.18666270396997353,0.20018305707554698,0.38897204634306376,0.5499295577913889,0.1679328231457777,0.6537892920822733,0.3554078564813014,0.6553704311367782,0.6680428651902436,0.6793133046736946,0.3448858823912196,0.6804712534860785,0.6398503582239599,0.5118872241113592
A new tourism development will be built in Jurong Lake District by 2026. Mandai will be revamped and Sentosa will award grants for operators.,4,LASER-meta,0.5915634256712327,0.6677436118168978,0.5673929173779878,0.616097081683096,0.5926170384082623,0.613876107337301,0.5812702482468819,0.5865625715313979,0.57730526302827,0.5356332423728504,0.6355190779212505,0.6046234218232301,0.6394274520195117,0.5472866111709054,0.6181783952883863,0.4768105548885492,0.5393745556164864,0.6434945342112002,0.6572921201022979,0.5417156423381174,0.6013784856731043,0.4990783891919016,0.5893602976043689,0.5723007661188709,0.01184344279685731,0.0007631294262446174
A new tourism development will be built in Jurong Lake District by 2026. Mandai will be revamped and Sentosa will award grants for operators.,5,Ensemble-model,0.564022791533488,0.5888774500580832,0.3909511357661472,0.5524813865060181,0.4548109873105344,0.6275834572876458,0.4991281586216195,0.5509657020970247,0.5788206272934839,0.44569237866336003,0.41982842376543905,0.5565986041588502,0.42323686388693016,0.381879381516806,0.5246147501328751,0.4800403031469567,0.3874953899204713,0.5326533746904586,0.5501930881795706,0.5183687197868923,0.5087842355578289,0.565165500941972,0.4607939967460385,0.560365226198341,0,0.27724832188314996
"Jewel Changi Airport opens after a week-long preview. Among the new shops are Shake Shack, A&W (which returned after closing in 2003), a Pokémon Center, among other new stores.",0,Title,"(8086, 'en')","(61228, 'en')","(465, 'ms')","(8056, 'ta')","(176, 'ms')","(24377, 'zh')","(15652, 'zh')","(1973, 'ta')","(830, 'ms')","(14, 'ta')","(221, 'zh')","(5828, 'zh')","(87, 'ta')","(8917, 'zh')","(43918, 'zh')","(2321, 'ta')","(369, 'ms')","(10177, 'ta')","(12349, 'en')","(764, 'ms')","(294, 'ms')","(87567, 'en')","(106223, 'en')","(6824, 'en')",p=0.001217,p=0.000449
"Jewel Changi Airport opens after a week-long preview. Among the new shops are Shake Shack, A&W (which returned after closing in 2003), a Pokémon Center, among other new stores.",1,BWE-Agg-Add,0.6944301691496977,0.6483545339593089,0.423542333448601,0.5436245403960154,0.4329360159639961,0.39764310303764705,0.34370793046501774,0.5891098267388218,0.4583387670613167,0.5568286989399398,0.2950564947483947,0.33250977721047065,0.5691342240644044,0.3280394143736829,0.3576544772211497,0.49953799562247375,0.40963141884326504,0.4870145543908837,0.6251067765785494,0.3628056535210489,0.3716460539649272,0.5960207164870659,0.5075448482931021,0.6855872127949821,0.5353277747481925,0.38166447352931904
"Jewel Changi Airport opens after a week-long preview. Among the new shops are Shake Shack, A&W (which returned after closing in 2003), a Pokémon Center, among other new stores.",2,BWE-Agg-IDF,0.6692930771977009,0.6182522962765135,0.39110346751437824,0.5335587340406694,0.4167681867238954,0.382068338454962,0.36240275792799925,0.5653310347356663,0.4513466180315364,0.5478506952289516,0.26952063965580114,0.32821457949735405,0.556250435457338,0.3055212694643182,0.3635002166991867,0.5011679540125842,0.391721611694371,0.48530869729848813,0.5785094736757683,0.37138799512441556,0.3503658293240559,0.4978322017563001,0.458182898260849,0.6821720126105671,0.008332361861962791,0.0014831273101413613
"Jewel Changi Airport opens after a week-long preview. Among the new shops are Shake Shack, A&W (which returned after closing in 2003), a Pokémon Center, among other new stores.",3,LASER,0.5011681998577279,0.584931930220489,0.7636924984451641,0.1924438503261133,0.7696653596041838,0.709174783394758,0.7022130660724354,0.6679320729362694,0.7532254407017223,0.6186394166910903,0.6687454685772993,0.6605973743054411,0.6294300982639821,0.6830882516302643,0.6602669604053464,0.6864359337343383,0.7078357171037651,0.5562071283471459,0.5109061530286091,0.7206139204196185,0.7094407735062398,0.4377793828685825,0.29268952499638357,0.5094609035542441,0.030405478742518546,0.014281564366377782
"Jewel Changi Airport opens after a week-long preview. Among the new shops are Shake Shack, A&W (which returned after closing in 2003), a Pokémon Center, among other new stores.",4,LASER-meta,0.610307593548766,0.5884634342925937,0.45569186884801843,0.5363234125134948,0.6340663270395042,0.541220541080084,0.5654539074326534,0.6546489811145811,0.5931480265060307,0.46737478640372965,0.5286060852312053,0.5486487553253924,0.46572732927541566,0.5305068455591478,0.5642157248858982,0.6019888559422262,0.6019125071101817,0.43034057795001035,0.5800223779078701,0.5521031672796003,0.6110930566533144,0.6220501315327458,0.6270586318866287,0.5055725545434726,0.4259343846473261,0.1878855612400933
"Jewel Changi Airport opens after a week-long preview. Among the new shops are Shake Shack, A&W (which returned after closing in 2003), a Pokémon Center, among other new stores.",5,Ensemble-model,0.6161843866591132,0.6127643821449507,0.5259498170266274,0.4362558335571148,0.5708064097668116,0.5165669907979862,0.4976591831258236,0.6219494644347262,0.5719051756326842,0.5558220515193847,0.4489439783460216,0.47269012497005597,0.5642631780606993,0.4706233142627344,0.4899363748545792,0.5758823411260953,0.5340074078374935,0.49592338371049716,0.5748153221014012,0.508447915360843,0.5167227783386059,0.5388236587019394,0.4599633899527305,0.5965907098606181,0,0.4146852735540685
"A victim, Monica Baey reveals that a voyeur at National University of Singapore (NUS) was let off lightly after perpetrating sexual harassment, sparking a controversy. NUS convenes a review committee, and two petitions demanding stiffer penalties are launched while Education Minister Ong Ye Kung called the sentences ""manifestly inadequate"" and seeks a review; all universities have since been told to do so. Bathroom security is subsequently tightened with covered entrances and more security guards in place. On 10 June, the committee released recommendations for tougher penalties, which NUS accepted. On 29 August, NUS sets up a Victim Care Unit for victims who have encountered some form of sexual misconduct.",0,Title,"(104164, 'en')","(43354, 'zh')","(154, 'ms')","(608, 'ms')","(5533, 'ta')","(1294, 'zh')","(4662, 'ta')","(3952, 'ta')","(48734, 'zh')","(86724, 'en')","(88212, 'en')","(342, 'ms')","(4175, 'zh')","(86711, 'en')","(4, 'ms')","(13314, 'ta')","(366, 'ms')","(5881, 'ta')","(4614, 'ta')","(10240, 'zh')","(8451, 'zh')","(36324, 'en')","(166, 'ms')","(66061, 'en')",p=0.226067,p=0.397059
"A victim, Monica Baey reveals that a voyeur at National University of Singapore (NUS) was let off lightly after perpetrating sexual harassment, sparking a controversy. NUS convenes a review committee, and two petitions demanding stiffer penalties are launched while Education Minister Ong Ye Kung called the sentences ""manifestly inadequate"" and seeks a review; all universities have since been told to do so. Bathroom security is subsequently tightened with covered entrances and more security guards in place. On 10 June, the committee released recommendations for tougher penalties, which NUS accepted. On 29 August, NUS sets up a Victim Care Unit for victims who have encountered some form of sexual misconduct.",1,BWE-Agg-Add,0.6905173861069338,0.4372677660602459,0.6039750070837601,0.5001129741766295,0.6726916692136172,0.33166700840570557,0.6245677709961655,0.6845493909876577,0.397032167262764,0.6498151691528258,0.7517978104714086,0.4903105628306624,0.42408483529348673,0.721900120939488,0.5406825128927569,0.6667285562043924,0.38466866614996803,0.6090975241173261,0.5114467976456646,0.3878285685085117,0.34060912506646324,0.6477962867118907,0.46092309149542354,0.65187891219685,0.28830342189068464,0.23011374263637382
"A victim, Monica Baey reveals that a voyeur at National University of Singapore (NUS) was let off lightly after perpetrating sexual harassment, sparking a controversy. NUS convenes a review committee, and two petitions demanding stiffer penalties are launched while Education Minister Ong Ye Kung called the sentences ""manifestly inadequate"" and seeks a review; all universities have since been told to do so. Bathroom security is subsequently tightened with covered entrances and more security guards in place. On 10 June, the committee released recommendations for tougher penalties, which NUS accepted. On 29 August, NUS sets up a Victim Care Unit for victims who have encountered some form of sexual misconduct.",2,BWE-Agg-IDF,0.65950253613083,0.41599071043662283,0.5800708720564528,0.4650558042872205,0.6581158194358626,0.29037506616488595,0.6248844109611228,0.6712881298707616,0.37301621825420933,0.5878185644384227,0.6546293603880956,0.4800314855117757,0.40364072861931133,0.7158618543319316,0.5551643050958773,0.6675350427697937,0.34354001036422244,0.6117914904486191,0.48749772010456477,0.3683706986625092,0.2994686833371598,0.5731164360245908,0.4417400744854624,0.6655092681531052,0.11153222827314385,0.10174530187361379
"A victim, Monica Baey reveals that a voyeur at National University of Singapore (NUS) was let off lightly after perpetrating sexual harassment, sparking a controversy. NUS convenes a review committee, and two petitions demanding stiffer penalties are launched while Education Minister Ong Ye Kung called the sentences ""manifestly inadequate"" and seeks a review; all universities have since been told to do so. Bathroom security is subsequently tightened with covered entrances and more security guards in place. On 10 June, the committee released recommendations for tougher penalties, which NUS accepted. On 29 August, NUS sets up a Victim Care Unit for victims who have encountered some form of sexual misconduct.",3,LASER,0.7925649275011003,0.836170773636795,0.5070206559312265,0.7725886677640503,0.37257355019133037,0.8297072060155394,0.42010850186627063,0.3304891408277103,0.77203028917855,0.7341566602397287,0.5208246232810841,0.8049591186366795,0.8202073017618736,0.795300619250813,0.7901932549478684,0.34609355215576776,0.7793113080758541,0.40347705592284894,0.4364531923895729,0.8199275211114032,0.8112639494868512,0.4046674425371019,0.77801252024809,0.3962760092052555,0.2373864443297872,0.16825777261585192
"A victim, Monica Baey reveals that a voyeur at National University of Singapore (NUS) was let off lightly after perpetrating sexual harassment, sparking a controversy. NUS convenes a review committee, and two petitions demanding stiffer penalties are launched while Education Minister Ong Ye Kung called the sentences ""manifestly inadequate"" and seeks a review; all universities have since been told to do so. Bathroom security is subsequently tightened with covered entrances and more security guards in place. On 10 June, the committee released recommendations for tougher penalties, which NUS accepted. On 29 August, NUS sets up a Victim Care Unit for victims who have encountered some form of sexual misconduct.",4,LASER-meta,0.566992610926287,0.5229668189068154,0.6462479629094137,0.5421118170506073,0.4822822375960832,0.5951247928528065,0.6039863689390594,0.624591415718729,0.5884993881511578,0.5803524698041539,0.6310265357624506,0.5772745118012332,0.5815389779698399,0.5853158962541494,0.6057207438878812,0.553478230066666,0.5177871648159986,0.5271916720376287,0.5263834827185631,0.5435898387195063,0.5247698829032069,0.6246704612346489,0.6237257685666912,0.6201777148814412,0.36277790550638433,0.24994159143708022
"A victim, Monica Baey reveals that a voyeur at National University of Singapore (NUS) was let off lightly after perpetrating sexual harassment, sparking a controversy. NUS convenes a review committee, and two petitions demanding stiffer penalties are launched while Education Minister Ong Ye Kung called the sentences ""manifestly inadequate"" and seeks a review; all universities have since been told to do so. Bathroom security is subsequently tightened with covered entrances and more security guards in place. On 10 June, the committee released recommendations for tougher penalties, which NUS accepted. On 29 August, NUS sets up a Victim Care Unit for victims who have encountered some form of sexual misconduct.",5,Ensemble-model,0.6911638326411718,0.5696314911976007,0.5799073869303347,0.5839831921733816,0.5430228094652022,0.5260253318661645,0.5597483542971982,0.5652521987765782,0.5430986994275627,0.6511913338354354,0.643683236628999,0.5996260160631928,0.5701589074986942,0.7153359939790903,0.630133489162394,0.5488703387700441,0.5221701266829998,0.5319948737213552,0.4884078000898597,0.544404881904403,0.5109363695887257,0.5592046585322675,0.5847911636893235,0.5717244148997533,0,0.24994159143708022
Two police reports (but did not come to light until 24 April) relating to voyeurism in university bathrooms are lodged in Nanyang Technological University (NTU).,0,Title,"(10655, 'zh')","(22082, 'en')","(419, 'ms')","(90593, 'en')","(2570, 'ta')","(608, 'ms')","(6601, 'zh')","(495, 'ms')","(1020, 'ta')","(8907, 'ta')","(945, 'en')","(4662, 'ta')","(2284, 'ta')","(505, 'ms')","(49559, 'zh')","(33283, 'zh')","(154, 'ms')","(6170, 'zh')","(38694, 'zh')","(2099, 'ta')","(52479, 'en')","(32178, 'en')","(47433, 'en')","(443, 'ms')",p=0.000003,p=0.000001
Two police reports (but did not come to light until 24 April) relating to voyeurism in university bathrooms are lodged in Nanyang Technological University (NTU).,1,BWE-Agg-Add,0.3693550519311021,0.5055005076075109,0.06867014366133496,0.500207158166459,0.5025115112239916,0.3241638375194088,0.34831004917622393,0.2954136453862033,0.44332863778712694,0.4939282107693766,0.3508415704248326,0.44466105988259486,0.4914184433205151,0.4152055562670764,0.3563105612116098,0.3051620439736575,0.37281320732272744,0.3257968891402876,0.3872081659441449,0.4826704495918232,0.5732480536884803,0.4625735174120677,0.4850081774572953,0.31695631090737286,0.6220976247386633,0.2367408716235626
Two police reports (but did not come to light until 24 April) relating to voyeurism in university bathrooms are lodged in Nanyang Technological University (NTU).,2,BWE-Agg-IDF,0.3723746379504229,0.4473560082971715,0.05323727011778367,0.4360916493882389,0.48733934482240215,0.2785767485686017,0.2850299190510391,0.27405989819406434,0.4449869048758365,0.49151297237665764,0.24072609282304588,0.444570768318103,0.4843556200921036,0.41149826211154644,0.33824497525345243,0.2345670041303236,0.351981028657172,0.3163510502034044,0.29813921856765946,0.49755700965816574,0.5389751648994419,0.4129347123273349,0.4778317750675181,0.29501237532527164,0.006571881169459087,0.0015061180097193014
Two police reports (but did not come to light until 24 April) relating to voyeurism in university bathrooms are lodged in Nanyang Technological University (NTU).,3,LASER,0.5948814649997078,0.6289878067124942,0.6012260123275306,0.3894717604078864,0.23688143625822727,0.6774100213536173,0.6594922924274258,0.6930275440869018,0.5635014047309946,0.2048143769128037,0.30307141839979307,0.20998279728160893,0.21368286357171037,0.6805805356545696,0.6850453924241537,0.6696291313838886,0.37026205916145155,0.6648804094423192,0.6640468370652343,0.2410856911402001,0.3539922064363589,0.6660729636677252,0.6928168576126739,0.6073764326797372,0.2897192127494517,0.14084181400869142
Two police reports (but did not come to light until 24 April) relating to voyeurism in university bathrooms are lodged in Nanyang Technological University (NTU).,4,LASER-meta,0.634649386294772,0.5084106582589014,0.5961182453253535,0.6556970304433919,0.5311353037345139,0.5957056909582072,0.42509141349093227,0.599199582396453,0.472913542370984,0.47951038241606586,0.6388522028060016,0.5128237643970452,0.6106599158753898,0.5018190061438561,0.6023217678370093,0.548535160505663,0.6708556952155534,0.5836311657845028,0.5725221534155538,0.5559489378458475,0.6038133852230122,0.5473961015975358,0.5793909661982507,0.5474692912438155,0.08161128134242589,0.006793165515656876
Two police reports (but did not come to light until 24 April) relating to voyeurism in university bathrooms are lodged in Nanyang Technological University (NTU).,5,Ensemble-model,0.49008514035863704,0.5336397846649391,0.330340310459117,0.4884621625911928,0.42696731354952144,0.4764579181235185,0.4462306075116247,0.47116557026606354,0.4852272852734886,0.4047695983905576,0.37718431371504857,0.3886171169156505,0.4317437147811051,0.5108450471974296,0.5005184468667104,0.45120813678662003,0.4286198953861342,0.47680584722950836,0.49266684758585855,0.4279531889801809,0.5088709613926776,0.5322615291362819,0.5645620150805197,0.44606201817648317,0,0.6141180308423697
"Guocoland unveils Guoco Midtown, a mixed-use development in the Ophir-Rochor area with an office block, a residential block and public spaces. The development will be completed by 2022.",0,Title,"(36834, 'en')","(830, 'ms')","(33897, 'zh')","(4510, 'ta')","(557, 'ms')","(369, 'ms')","(49513, 'zh')","(4544, 'ta')","(47694, 'zh')","(93842, 'en')","(3609, 'ta')","(1777, 'ta')","(18974, 'zh')","(94247, 'en')","(11448, 'ta')","(6164, 'ta')","(168, 'ms')","(32849, 'zh')","(29972, 'zh')","(838, 'ms')","(54612, 'en')","(548, 'ms')","(13169, 'en')","(34228, 'en')",p=0.089663,p=0.030577
"Guocoland unveils Guoco Midtown, a mixed-use development in the Ophir-Rochor area with an office block, a residential block and public spaces. The development will be completed by 2022.",1,BWE-Agg-Add,0.7272339843901438,0.4584481840669333,0.587722784545659,0.5741235657394709,0.5563955751818055,0.3078594219605147,0.5271403333202658,0.5327779532495509,0.38073928323755657,0.4583066040519143,0.5086863559563152,0.5272300993023603,0.40311277183354793,0.7025986251602757,0.47901080339422375,0.5284481993537974,0.3808112721761188,0.46854614313657367,0.5405990204034574,0.3653999203814686,0.5978350356696476,0.2969660455172745,0.771778224374164,0.6105895595950392,0.3931508176113829,0.303198434098376
"Guocoland unveils Guoco Midtown, a mixed-use development in the Ophir-Rochor area with an office block, a residential block and public spaces. The development will be completed by 2022.",2,BWE-Agg-IDF,0.7249117507220162,0.4512520397394404,0.6058847005206853,0.5751179539539537,0.5508960030298746,0.3141633432704863,0.5111212539588492,0.5317733664650043,0.40483606003774436,0.4514793259761983,0.4892403366148844,0.5230704925551991,0.4260156965742925,0.6856817532643382,0.474376682485161,0.5397196611137184,0.3696454200260985,0.4658083283484415,0.5307438665740564,0.3800408516614843,0.5930491207766744,0.3042553141742868,0.7417588576780344,0.593090929828849,0.10684918238861714,0.09620660718592279
"Guocoland unveils Guoco Midtown, a mixed-use development in the Ophir-Rochor area with an office block, a residential block and public spaces. The development will be completed by 2022.",3,LASER,0.3634694239058758,0.7441708455287444,0.6593632004848095,0.2571967662442194,0.7648010540655115,0.6853403043546694,0.7189336773973948,0.24684890086655426,0.6745719696119373,0.5227180659060319,0.16189846678490397,0.2472693033784454,0.5969216194208083,0.37661029056429524,0.24557297453490354,0.42652099679242417,0.6872033270482687,0.6725374753729142,0.6652115637066796,0.7187450595671967,0.39535711810640467,0.7053712010353284,0.2743856642750466,0.39604392138900146,0.3931508176113829,0.40193277070522937
"Guocoland unveils Guoco Midtown, a mixed-use development in the Ophir-Rochor area with an office block, a residential block and public spaces. The development will be completed by 2022.",4,LASER-meta,0.5855560088459921,0.5815511435682024,0.6337365401566503,0.5913569195036147,0.651655733501745,0.6194071734249927,0.5924733724375207,0.639175789580866,0.5690582739639684,0.5189313035166837,0.5209987705210655,0.47773606282047554,0.5950643089148441,0.6370644694119777,0.5362508926027392,0.4720107814863222,0.4932678918671338,0.5797653794512782,0.644230939670686,0.5834836213588288,0.6082972755912609,0.6274393324680346,0.5950565874581046,0.5858607889274406,0.10684918238861714,0.012842628225791734
"Guocoland unveils Guoco Midtown, a mixed-use development in the Ophir-Rochor area with an office block, a residential block and public spaces. The development will be completed by 2022.",5,Ensemble-model,0.5903652513444466,0.5669101209699545,0.6210935450487067,0.48359235819409513,0.6365660950786303,0.4835309733322009,0.5947163175202124,0.4690418739999397,0.5096160408662481,0.4885400201410088,0.40508755555742226,0.43347474445167705,0.502818030821489,0.5899471589293039,0.42042915891173005,0.4886086167744317,0.4926527242116806,0.5510429176847054,0.5968747046702594,0.5164466482848867,0.5390354570135472,0.4857782325144655,0.5838299123745283,0.539144316675028,0,0.18581955978468018
"Tuas Port is 75% finished and the last caisson is installed, putting the port on-target for its intended opening date of 2021.",0,Title,"(176, 'ms')","(434, 'ms')","(38833, 'zh')","(887, 'ta')","(102870, 'en')","(6402, 'zh')","(11144, 'ta')","(4385, 'ta')","(74085, 'en')","(23455, 'en')","(93355, 'en')","(3958, 'en')","(42017, 'zh')","(8056, 'ta')","(10, 'ms')","(208, 'ta')","(49027, 'zh')","(22029, 'zh')","(8974, 'ta')","(78644, 'en')","(17323, 'zh')","(28, 'ms')","(748, 'ms')","(465, 'ms')",p=0.000000,p=0.000000
